figma_path	institution	category	region	country	website	source_url	variant	variant_reason	aspect	background	file_link	status	notes
banks/international/hk/bank-of-china-hk	Bank of China (Hong Kong)	bank	International	hk	https://www.bochk.com	https://raw.githubusercontent.com/auraveni/global-bank-logos/main/assets/bank/international-bank/boc.svg	icon	Curated corporate vector/lockup for compact UI	1.00:1 (square, 24x24)	transparent	assets/banks/international/hk/bank-of-china-hk.svg	Needs Review	HK retail entity - distinct row from banks/indo/bank-of-china-indonesia. Reachable via Wise and/or PandaRemit corridors from Indonesia. Asset audit 2026-08: replaced automated candidate with global-bank-logos artwork (MIT (collection; underlying trademarks remain with their owners)).
ewallets/international/paypal	PayPal	ewallet	International		https://www.paypal.com	https://www.paypalobjects.com/marketing/web/icons/monogram/pp196.png	icon	Standalone symbol, reads well compact	1.00:1 (square, 196x196)	has own baked-in background	assets/ewallets/international/paypal.png	Needs Review	Indonesia support unconfirmed - confirm on PayPal's own site before including. Auto-sourced via brand-site.
ewallets/international/wise	Wise	ewallet	International		https://wise.com	https://wise.com/public-resources/assets/icons/wise-personal/safari_pinned_tab.svg	app-icon	App icon is the most recognised mark	1.00:1 (square, 32x32)	vector (verify no baked-in background)	assets/ewallets/international/wise.svg	Needs Review	Indonesia support unconfirmed - confirm IDR receive support on wise.com before including. Auto-sourced via brand-site.
ewallets/international/payoneer	Payoneer	ewallet	International		https://www.payoneer.com	https://www.payoneer.com/wp-content/themes/payo/assets/img/favicons/apple-icon-152x152.png	wordmark	Wordmark is the standard public mark	1.00:1 (square, 152x152)	transparent	assets/ewallets/international/payoneer.png	Needs Review	Indonesia support unconfirmed - confirm on payoneer.com before including. Auto-sourced via brand-site.
ewallets/international/skrill	Skrill	ewallet	International		https://www.skrill.com	https://www.skrill.com/typo3conf/ext/sitepackage/Resources/Public/images/icons/Skrill_Logo_With_Tagline.svg	wordmark	Wordmark is the standard public mark	3.07:1 (horizontal, 141x46)	vector (verify no baked-in background)	assets/ewallets/international/skrill.svg	Needs Review	Indonesia support unconfirmed - Skrill country coverage changes; confirm before including. Auto-sourced via brand-site.
ewallets/international/western-union	Western Union	ewallet	International		https://www.westernunion.com	https://www.westernunion.com/content/dam/wu/logo/logo.wu.big.svg	wordmark	Wordmark is the standard public mark	4.41:1 (horizontal, 260x59)	vector (verify no baked-in background)	assets/ewallets/international/western-union.svg	Needs Review	Long-established Indonesia corridor; confirm on WU site. Also now owner of Singapore's Dash (see sea/sg/dash). Auto-sourced via brand-site.
ewallets/international/moneygram	MoneyGram	ewallet	International		https://www.moneygram.com	https://www.moneygram.com/_next/static/media/tiktok_logo_inverse.c05a617f.svg	wordmark	Wordmark is the standard public mark	1:1.14 (vertical, 448x512)	vector (verify no baked-in background)	assets/ewallets/international/moneygram.svg	Needs Review	Indonesia support unconfirmed - confirm before including. Auto-sourced via brand-site.
ewallets/international/worldremit	WorldRemit	ewallet	International		https://www.worldremit.com	https://www.worldremit.com/web-cms-assets/next-assets/icons/favicon.svg	wordmark	Wordmark is the standard public mark	1.00:1 (square, 32x32)	vector (verify no baked-in background)	assets/ewallets/international/worldremit.svg	Needs Review	Indonesia support unconfirmed - confirm before including. Parent group also operates Zepz/Sendwave brands. Auto-sourced via brand-site.
ewallets/international/remitly	Remitly	ewallet	International		https://www.remitly.com	https://media.remitly.io/remitly_logo_horizontal_white_tu.zrhAxFCrR5s4IlKb.svg	wordmark	Wordmark is the standard public mark	4.21:1 (horizontal, 236x56)	vector (verify no baked-in background)	assets/ewallets/international/remitly.svg	Needs Review	Indonesia support unconfirmed - confirm before including. Auto-sourced via brand-site.
ewallets/international/cn/alipay	Alipay	ewallet	International	cn	https://www.alipay.com		app-icon	App icon is the most recognised mark	TBD (square)	TBD		Needs Review	Dominant China mobile wallet; PandaRemit and similar corridors deliver into it directly.
ewallets/international/cn/wechat-pay	WeChat Pay	ewallet	International	cn	https://pay.weixin.qq.com		app-icon	App icon is the most recognised mark	TBD (square)	TBD		Needs Review	Dominant China mobile wallet alongside Alipay.
ewallets/international/gb/revolut	Revolut	ewallet	International	gb	https://www.revolut.com	https://assets.revolut.com/assets/favicons/safari-pinned-tab.svg	app-icon	App icon is the most recognised mark	1.00:1 (square, 700x700)	vector (verify no baked-in background)	assets/ewallets/international/gb/revolut.svg	Needs Review	UK-licensed digital bank/wallet; app icon is the recognised mark. Common Wise-adjacent receiving account in Europe. Auto-sourced via brand-site.
